主订单编号,支付方式,选购商品,商品ID,商品数量,商品金额,订单提交时间,支付完成时间,订单完成时间,订单状态,取消原因,售后状态,订单类型,订单应付金额,优惠总金额,平台优惠
"	6925231239430242229","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:42:19","	2026-03-30 08:42:57",,已发货,,-,普通订单,13.99,1.00,余额抵扣金额-1.00
"	6925232382402460737","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:40:29","	2026-03-30 08:40:36",,已发货,,-,普通订单,12.99,0.00,-
"	6925222211832086422","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:40:01","	2026-03-30 08:40:13",,已发货,,-,普通订单,12.99,0.00,-
"	6925234519168679402","	极速付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:39:58",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6951669490824909829","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:39:18","	2026-03-30 08:39:19",,已发货,,-,普通订单,12.99,0.00,-
"	6951687411138106890","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",2,14.99,"	2026-03-30 08:39:07","	2026-03-30 08:39:13",,已发货,,-,普通订单,29.98,0.00,-
"	6951672097507251700","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:39:05",,,已关闭,用户超时未支付自动取消,-,普通订单,10.99,4.00,平台专属限时优惠券-4.00
"	6951682850319242245","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:38:21","	2026-03-30 08:38:22",,已发货,,-,普通订单,12.99,0.00,-
"	6925232346483818287","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:38:12","	2026-03-30 08:38:19",,已发货,,-,普通订单,14.99,0.00,-
"	6951678573901584189","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:38:01","	2026-03-30 08:38:12",,已发货,,-,普通订单,14.99,0.00,-
"	6925234519149543133","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:38:00","	2026-03-30 08:38:05",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951660752165999851","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:37:58","	2026-03-30 08:38:00",,已发货,,-,普通订单,7.99,5.00,平台专属限时优惠券-5.00
"	6951667246164612545","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:37:50","	2026-03-30 08:37:57",,已发货,,-,普通订单,14.99,0.00,-
"	6925215356407742219","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:37:23","	2026-03-30 08:37:39",,已发货,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-待收退货,普通订单,12.99,0.00,-
"	6951678585633838529","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:37:20",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6951662732142778011","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:37:13","	2026-03-30 08:37:19","	2026-04-01 18:33:35",已完成,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-售后关闭,普通订单,14.99,0.00,-
"	6925224343498620431","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:36:54","	2026-03-30 08:36:59",,已发货,,-,普通订单,14.99,0.00,-
"	6925224345422429202","	抖音支付",七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全-30包浓缩液【袋子颜色随机】,"	3796349154066825652",1,8.99,"	2026-03-30 08:36:21",,,已关闭,用户超时未支付自动取消,-,普通订单,8.99,0.00,-
"	6925226678341041776","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:36:06",,,已关闭,用户超时未支付自动取消,-,普通订单,14.99,0.00,-
"	6925215389932944832","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:35:49","	2026-03-30 08:36:04",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951687422859023671","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:35:22","	2026-03-30 08:35:27",,已发货,,-,普通订单,14.99,0.00,-
"	6925213209464438208","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:35:09",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6925213229749533982","	微信",七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全-20包浓缩液【袋子颜色随机】,"	3796349154066825652",1,6.99,"	2026-03-30 08:35:07","	2026-03-30 08:35:13",,已发货,,-,普通订单,6.99,0.00,-
"	6925219932432465643","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:35:04",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6951662727564760853","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:34:49","	2026-03-30 08:35:00","	2026-04-01 20:12:25",已完成,,-,普通订单,12.99,0.00,-
"	6925232354653208257","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:34:43","	2026-03-30 08:34:49",,已发货,,-,普通订单,12.99,0.00,-
"	6925231253719646015","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:34:41","	2026-03-30 08:34:46",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,10.99,2.00,余额抵扣金额-2.00
"	6951665304953165589","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:34:29","	2026-03-30 08:34:36",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,12.99,0.00,-
"	6925226660348001728","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:34:28",,,已关闭,用户超时未支付自动取消,-,普通订单,12.99,0.00,-
"	6925231257240960350","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:34:25","	2026-03-30 08:34:27",,已发货,,-,普通订单,12.99,0.10,-
"	6951687425152914863","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:34:25","	2026-03-30 08:34:29",,已发货,,-,普通订单,14.99,0.00,-
"	6951687420242958144","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:34:21","	2026-03-30 08:34:24",,已发货,,-,普通订单,10.99,4.00,平台专属限时优惠券-4.00
"	6925219950716353822","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:34:19","	2026-03-30 08:34:32",,已发货,,-,普通订单,12.99,0.00,-
"	6951662704466662918","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:34:16","	2026-03-30 08:34:24",,已发货,,-,普通订单,12.99,0.00,-
"	6951672073000850863","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:34:14","	2026-03-30 08:34:18",,已发货,,-,普通订单,14.99,0.00,-
"	6951669427820565594","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:34:12","	2026-03-30 08:34:13","	2026-04-01 21:48:56",已完成,,-,普通订单,14.99,0.00,-
"	6925234530864495828","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:31:18","	2026-03-30 08:31:25",,已发货,,-,普通订单,14.99,1.00,-
"	6925231254713367879","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:31:04","	2026-03-30 08:31:11",,已发货,,-,普通订单,14.99,0.00,-
"	6951656181447726384","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:30:55","	2026-03-30 08:31:01","	2026-04-01 20:56:37",已完成,,-,普通订单,14.99,0.00,-
"	6951665311755277800","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:30:55","	2026-03-30 08:31:10",,已发货,,-,普通订单,14.99,0.00,-
"	6925213215872220967","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:30:49","	2026-03-30 08:30:50",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,8.99,4.00,平台专属限时优惠券-4.00
"	6925215351810063524","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:30:44","	2026-03-30 08:31:05",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6925229267766640594","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:29:44","	2026-03-30 08:30:02",,已发货,,-,普通订单,14.99,0.00,-
"	6925222201663520324","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:29:16","	2026-03-30 08:29:23",,已发货,,-,普通订单,7.00,7.99,平台专属限时优惠券-5.00;金币抵扣金额-2.99
"	6951678579408246053","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:28:42","	2026-03-30 08:28:53",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951682797831329508","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:28:42","	2026-03-30 08:28:44",,已发货,,-,普通订单,14.99,2.00,-
"	6951669495363868516","	支付宝",七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全-10包浓缩液【袋子颜色随机】,"	3796349154066825652",1,3.99,"	2026-03-30 08:28:13","	2026-03-30 08:28:19",,已发货,,-,普通订单,3.99,0.00,-
"	6951680915656742715","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:27:27","	2026-03-30 08:27:35",,已发货,,-,普通订单,14.99,0.00,-
"	6951687432638174710","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:26:55","	2026-03-30 08:26:56",,已发货,,-,普通订单,12.99,0.00,-
"	6951662703380010852","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:26:53","	2026-03-30 08:27:04",,已发货,,-,普通订单,12.99,0.00,-
"	6925222231233560507","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:26:44","	2026-03-30 08:26:59",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6925226666609966551","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:26:43","	2026-03-30 08:27:15",,已发货,,-,普通订单,12.99,2.00,平台番茄小说惊喜券-2.00
"	6925236848663559912","	先用后付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:26:41","	2026-03-30 08:26:43",,已发货,,-,普通订单,14.99,0.00,-
"	6951662728170903449","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:26:11","	2026-03-30 08:26:24","	2026-03-31 21:51:52",已完成,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-售后已拒绝,普通订单,12.99,0.00,-
"	6925224276875705544","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:26:03","	2026-03-30 08:26:12",,已发货,,-,普通订单,14.99,0.00,-
"	6925215377120918631","	微信",七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全-30包浓缩液【袋子颜色随机】,"	3796349154066825652",1,8.99,"	2026-03-30 08:25:46","	2026-03-30 08:25:58",,已发货,,-,普通订单,8.99,0.00,-
"	6951656182101055458","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-30 08:25:39","	2026-03-30 08:25:58","	2026-04-01 14:12:26",已完成,,-,普通订单,14.99,0.00,-
"	6925222226297716299","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-30 08:25:25","	2026-03-30 08:25:38",,已发货,,-,普通订单,12.99,0.00,-
