结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品名称,商品数量,达人ID,达人名称,业务类型,订单类型,订单总价,商品总价,运费,店铺券,政府补贴商家垫资,结算前退款金额,平台补贴,其他平台补贴,政府补贴平台垫资,达人补贴,抖音支付补贴,抖音月付营销补贴,银行补贴,以旧换新抵扣,平台补贴运费,用户实付,收入合计,平台服务费,达人佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,其他分成说明,支出合计,是否免佣,免佣金额,商户主体名称,备注
" "," "," ",收入+支出," "," "," "," "," "," "," "," "," "," "," ",商品总价+运费," "," ",包括商家发的优惠券、商品直降金额以及与平台混资补贴商家承担的金额,以旧换新商家先行出资，结算后商家拿着对应金额发票与政府进行金额结算。,退给用户的货款+运费+退补贴," ",其他平台补贴包括话费充值平台优惠金额，此部分补贴金额商家无需给平台开票,以旧换新政府出资补商家，跟随货款一同结算给商家，包括以旧换新政府补贴券，商家无需开票。," "," "," "," "," "," "," ",用户实付+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴+银行补贴+以旧换新抵扣+平台补贴运费+政府补贴平台垫资+其他平台补贴,"'-(用户实付+平台补贴+达人补贴+平台补贴运费+政府补贴平台垫资+其他平台补贴)*费率
平台按照商品类目费率收取商家的费用","'-(用户实付-运费+平台补贴+达人补贴+平台补贴运费+抖音支付补贴+抖音月付补贴+政府补贴平台垫资+其他平台补贴)*费率
商家支出给达人的佣金",商家使用了服务商服务（例如商家招募与培训、内容制作、抖店开设与运营、达人运营等一站式服务），需要支付给对应服务商的佣金,仅在学浪订单场景下存在的分成，如果订单非学浪订单则不会有这个费用,商家支出给团长的佣金,推广者在抖音APP外进行商品推广，用户因推广者推广进入抖音APP进入小店平台并完成商品购买。商家商品通过精选联盟平台的推广者成交的，每笔订单商家需要向推广者支付一定比例的推广费,除“佣金、渠道分成、招商服务费、站外推广费”等账单中已分列展示之外的分成项目," ",平台服务费+达人佣金+服务商佣金+渠道分成+招商服务费+站外推广费+其他分成,订单是否命中了平台各类平台服务费减免活动，例如商品卡佣金减免等活动,订单结算时按照平台活动规则减免掉的金额，免佣金额不会结算或打款给商家," "," "
2026-03-08 08:48:51,'6950891530554971299,'6950891530554971299,14.24,聚合账户,已结算,否,2026-02-26 08:41:54,'3805374372856856962,2026新款海豚冲电泡泡机爆款卡通七彩泡泡机创意灯光连发泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,6,0,0,0,0,0,0,0,0,8.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 08:49:00,'6924499765329558865,'6924499765329558865,9.49,聚合账户,已结算,否,2026-02-26 08:53:16,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 08:51:01,'6924499664813325790,'6924499664813325790,9.49,聚合账户,已结算,否,2026-02-26 07:54:40,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 08:54:06,'6924490567270498233,'6924490567270498233,9.49,聚合账户,已结算,否,2026-02-26 09:07:35,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 08:54:26,'6924499711901858941,'6924499711901858941,9.49,聚合账户,已结算,否,2026-02-26 08:17:53,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 08:56:21,'6950891631553352736,'6950891631553352736,9.49,聚合账户,已结算,否,2026-02-26 09:10:08,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 08:57:20,'6924490599883636196,'6924490599883636196,9.49,聚合账户,已结算,否,2026-02-26 09:04:35,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 08:57:20,'6924495134237556237,'6924495134237556237,9.49,聚合账户,已结算,否,2026-02-26 08:44:32,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 09:02:08,'6924490566218383142,'6924490566218383142,9.49,聚合账户,已结算,否,2026-02-26 09:04:55,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 09:23:57,'6950891540815549855,'6950891540815549855,9.49,聚合账户,已结算,否,2026-02-26 08:09:27,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 09:39:51,'6924508663759732620,'6924508663759732620,9.49,聚合账户,已结算,否,2026-02-26 09:08:35,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 09:48:23,'6924506473928555888,'6924506473928555888,8.54,聚合账户,已结算,否,2026-02-26 08:52:37,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,8.99,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,8.99,-0.45,0,0,0,0,0,0,,-0.45,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 10:51:17,'6950899884695820025,'6950899884695820025,9.49,聚合账户,已结算,否,2026-02-26 08:16:23,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 11:28:16,'6924495182332591122,'6924495182332591122,9.49,聚合账户,已结算,否,2026-02-26 09:07:40,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,4,0,0,0,0,0,0,0,0,5.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-08 11:30:39,'6950893423880377459,'6950893423880377459,9.49,聚合账户,已结算,否,2026-02-26 08:40:14,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,4,0,0,0,0,0,0,0,0,5.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 04:58:29,'6924520732353068930,'6924520732353068930,9.49,聚合账户,已结算,否,2026-02-27 07:41:29,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 05:05:25,'6924536046977842309,'6924536046977842309,9.49,聚合账户,已结算,否,2026-02-28 06:54:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 08:17:45,'6924516178781830377,'6924516178781830377,9.49,聚合账户,已结算,否,2026-02-27 07:47:53,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0.49,0,0,0,0,0,0,0,0,9.5,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 08:40:04,'6950912653861000865,'6950912653861000865,9.49,聚合账户,已结算,否,2026-02-27 07:52:47,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 08:50:44,'6924525090666871814,'6924525090666871814,9.49,聚合账户,已结算,否,2026-02-27 08:07:01,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 09:05:32,'6950915019755296375,'6950915019755296375,9.49,聚合账户,已结算,否,2026-02-27 07:47:43,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 09:05:32,'6950910282297120292,'6950910282297120292,9.49,聚合账户,已结算,否,2026-02-27 07:54:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 09:41:13,'6924532028716252166,'6924532028716252166,9.49,聚合账户,已结算,否,2026-02-27 07:53:18,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 09:50:44,'6924513779448643496,'6924513779448643496,9.49,聚合账户,已结算,否,2026-02-27 07:20:19,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-09 11:40:32,'6924523101392895629,'6924523101392895629,9.49,聚合账户,已结算,否,2026-02-27 07:37:48,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,4,0,0,0,0,0,0,0,0,5.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:37:31,'6950926248879789946,'6950926248879789946,9.49,聚合账户,已结算,否,2026-02-27 08:11:28,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:42:32,'6924513892264868909,'6924513892264868909,9.49,聚合账户,已结算,否,2026-02-27 08:05:26,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:42:32,'6950930097968781260,'6950930097968781260,9.49,聚合账户,已结算,否,2026-02-27 08:01:57,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:42:32,'6924523059966410067,'6924523059966410067,9.49,聚合账户,已结算,否,2026-02-27 07:33:50,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:43:19,'6950938321119352228,'6950938321119352228,14.24,聚合账户,已结算,否,2026-02-28 07:09:03,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:43:19,'6950930117249865309,'6950930117249865309,6.64,聚合账户,已结算,否,2026-02-27 08:03:51,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,6.99,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,6.99,-0.35,0,0,0,0,0,0,,-0.35,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:43:19,'6950926200204039262,'6950926200204039262,9.49,聚合账户,已结算,否,2026-02-27 07:13:28,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:43:19,'6950936795701057509,'6950936795701057509,9.49,聚合账户,已结算,否,2026-02-27 08:07:56,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 03:54:09,'6924544108518734860,'6924544108518734860,14.24,聚合账户,已结算,否,2026-02-28 06:39:46,'3805374372856856962,2026新款海豚冲电泡泡机爆款卡通七彩泡泡机创意灯光连发泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:00:57,'6924520910225178351,'6924520910225178351,37.98,聚合账户,已结算,否,2026-02-27 09:26:16,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:01:11,'6924533845242117704,'6924533845242117704,18.98,聚合账户,已结算,否,2026-02-27 06:55:34,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,'1400117048905447,欣晴玩具,精选联盟,普通订单,19.98,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,19.98,-1,0,0,0,0,0,0,,-1,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:02:06,'6924536098702196150,'6924536098702196150,14.24,聚合账户,已结算,否,2026-02-28 07:07:03,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:03:36,'6950905855028958359,'6950905855028958359,9.49,聚合账户,已结算,否,2026-02-27 07:23:59,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:03:36,'6924527475507756196,'6924527475507756196,9.49,聚合账户,已结算,否,2026-02-27 08:11:03,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:03:36,'6924544089200425996,'6924544089200425996,28.48,聚合账户,已结算,否,2026-02-28 06:30:47,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,'1400117048905447,欣晴玩具,精选联盟,普通订单,29.98,29.98,0,0,0,0,0,0,0,0,0,0,0,0,0,29.98,29.98,-1.5,0,0,0,0,0,0,,-1.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:03:36,'6950910353314813475,'6950910353314813475,9.49,聚合账户,已结算,否,2026-02-27 08:11:06,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:04:56,'6950934583859222444,'6950934583859222444,9.49,聚合账户,已结算,否,2026-02-27 07:37:04,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:05:22,'6950927963595937417,'6950927963595937417,9.49,聚合账户,已结算,否,2026-02-27 08:00:54,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:05:36,'6950919436281320979,'6950919436281320979,9.49,聚合账户,已结算,否,2026-02-27 08:04:43,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:05:36,'6924525058730721189,'6924525058730721189,9.49,聚合账户,已结算,否,2026-02-27 07:44:26,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:05:40,'6924532134333480687,'6924532134333480687,37.98,聚合账户,已结算,否,2026-02-27 09:16:15,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,,,小店自卖,普通订单,39.98,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98,39.98,-2,0,0,0,0,0,0,,-2,否,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:06:15,'6950921294794528562,'6950921294794528562,18.98,聚合账户,已结算,否,2026-02-27 07:39:13,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,'1400117048905447,欣晴玩具,精选联盟,普通订单,19.98,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,19.98,-1,0,0,0,0,0,0,,-1,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:07:08,'6950923850592622485,'6950923850592622485,9.49,聚合账户,已结算,否,2026-02-27 07:04:57,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:07:39,'6924525086773312880,'6924525086773312880,9.49,聚合账户,已结算,否,2026-02-27 07:34:20,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:09:10,'6950921227550135978,'6950921227550135978,9.49,聚合账户,已结算,否,2026-02-27 07:01:13,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:11:15,'6924532045185514850,'6924532045185580386,9.49,聚合账户,已结算,否,2026-02-27 08:05:44,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:12:09,'6950914979620984326,'6950914979620984326,9.49,聚合账户,已结算,否,2026-02-27 07:57:29,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-10 04:12:09,'6950936182364312920,'6950936182364312920,9.49,聚合账户,已结算,否,2026-02-28 06:59:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
